RCID,PRIM,GRUP,OBJL,RVER,AGEN,FIDN,FIDS,LNAM,LNAM_REFS,FFPT_RIND,EXPSOU,NOBJNM,OBJNAM,QUASOU,SOUACC,TECSOU,VERDAT,STATUS,INFORM,NINFOM,NTXTDS,SCAMAX,SCAMIN,TXTDSC,RECDAT,RECIND,SORDAT,SORIND,DEPTH,_enc_cell,depth_m,_sound_id,CATZOC,QUAL_POSACC,QUAL_SOUACC,QUAL_SUREND,QUAL_SURSTA,QUAL_TECSOU,QUAL_VERDAT,QUAL_INFORM,QUAL_SORDAT,QUAL_SORIND,QUAL_ENC_CELL,zoc_label,quality_model_weight,lon,lat
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",29.0,US4TB3P0,29.0,725,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5396881,7.2859473
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",32.0,US4TB3P0,32.0,726,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5398865,7.2714696
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",17.7,US4TB3P0,17.7,727,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.539978,7.2871637
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",31.0,US4TB3P0,31.0,728,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.5400391,7.2980862
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",29.0,US4TB3P0,29.0,729,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5400696,7.2824583
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",42.0,US4TB3P0,42.0,730,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5401306,7.3073444
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",36.0,US4TB3P0,36.0,731,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5402679,7.2730918
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",17.7,US4TB3P0,17.7,732,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5403748,7.2722416
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",13.7,US4TB3P0,13.7,733,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.54039,7.2835002
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",27.0,US4TB3P0,27.0,734,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.54039,7.2946391
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",45.0,US4TB3P0,45.0,735,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5404053,7.299747
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",65.0,US4TB3P0,65.0,736,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5404053,7.3130331
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",31.0,US4TB3P0,31.0,737,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5405121,7.2809334
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",27.7,US4TB3P0,27.7,738,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.5406036,7.2885113
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",28.5,US4TB3P0,28.5,739,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.5407715,7.2912417
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",58.0,US4TB3P0,58.0,740,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5407867,7.3107777
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",34.0,US4TB3P0,34.0,741,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.540802,7.276403
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",34.0,US4TB3P0,34.0,742,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.540863,7.2704973
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",51.0,US4TB3P0,51.0,743,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5409088,7.3048835
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",32.0,US4TB3P0,32.0,744,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5409393,7.2855001
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",53.0,US4TB3P0,53.0,745,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5410461,7.3024359
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",36.0,US4TB3P0,36.0,746,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.541153,7.2742138
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",34.0,US4TB3P0,34.0,747,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.541153,7.2829332
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",31.0,US4TB3P0,31.0,748,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5415344,7.2723222
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",49.0,US4TB3P0,49.0,749,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.541626,7.3137641
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",21.8,US4TB3P0,21.8,750,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.5417481,7.2902055
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",45.0,US4TB3P0,45.0,751,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5419922,7.3084388
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",20.1,US4TB3P0,20.1,752,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.54216,7.2926526
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",11.7,US4TB3P0,11.7,753,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5422669,7.2806363
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",51.0,US4TB3P0,51.0,754,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5422974,7.3040333
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",54.0,US4TB3P0,54.0,755,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5423279,7.3113971
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",36.0,US4TB3P0,36.0,756,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5424194,7.3004637
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",32.0,US4TB3P0,32.0,757,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5424652,7.2795668
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",45.0,US4TB3P0,45.0,758,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5425263,7.3022194
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",65.0,US4TB3P0,65.0,759,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5426178,7.3148861
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",25.0,US4TB3P0,25.0,760,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5426483,7.2812696
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",34.0,US4TB3P0,34.0,761,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5426636,7.2779861
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",25.0,US4TB3P0,25.0,762,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5426941,7.2869887
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",42.0,US4TB3P0,42.0,763,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5427551,7.3063974
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",34.0,US4TB3P0,34.0,764,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5428467,7.2843919
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",40.0,US4TB3P0,40.0,765,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.542923,7.2734027
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",51.0,US4TB3P0,51.0,766,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.542984,7.3129001
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",31.0,US4TB3P0,31.0,767,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5429993,7.2885556
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",1.9,US4TB3P0,1.9,768,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.543045,7.2863526
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",36.0,US4TB3P0,36.0,769,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5430603,7.2756195
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",29.3,US4TB3P0,29.3,770,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.5431824,7.2975307
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",36.0,US4TB3P0,36.0,771,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5435486,7.2702527
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",32.0,US4TB3P0,32.0,772,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5436707,7.2825666
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",51.0,US4TB3P0,51.0,773,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5436707,7.3102222
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",29.1,US4TB3P0,29.1,774,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.5437927,7.2930331
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",60.0,US4TB3P0,60.0,775,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5438232,7.3162918
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",27.0,US4TB3P0,27.0,776,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5439301,7.2857585
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",34.0,US4TB3P0,34.0,777,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5441895,7.2802696
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",38.0,US4TB3P0,38.0,778,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5442505,7.2723613
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",5.6,US4TB3P0,5.6,779,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5442658,7.2996836
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",45.0,US4TB3P0,45.0,780,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5443268,7.3076277
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",38.0,US4TB3P0,38.0,781,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.544342,7.2779446
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",36.0,US4TB3P0,36.0,782,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5445099,7.3011804
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",47.0,US4TB3P0,47.0,783,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5445099,7.3033695
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",31.0,US4TB3P0,31.0,784,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5446777,7.2977748
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",11.7,US4TB3P0,11.7,785,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5449677,7.3004613
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",30.0,US4TB3P0,30.0,786,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5450592,7.2904334
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",51.0,US4TB3P0,51.0,787,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5451202,7.313911
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",29.9,US4TB3P0,29.9,788,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.5452576,7.2947002
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",42.0,US4TB3P0,42.0,789,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5453186,7.3098722
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",36.0,US4TB3P0,36.0,790,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5453491,7.2705641
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",34.0,US4TB3P0,34.0,791,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5453796,7.288353
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",37.0,US4TB3P0,37.0,792,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5455322,7.2739167
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",33.0,US4TB3P0,33.0,793,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,134.5456543,7.2974224
8841,1,2,129,1,550,-2004046809,19802,0226888CAC274D5A,,,,,,,,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",44.0,US4TB3P0,44.0,794,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,134.5457001,7.3032332
