RCID,PRIM,GRUP,OBJL,RVER,AGEN,FIDN,FIDS,LNAM,LNAM_REFS,FFPT_RIND,EXPSOU,NOBJNM,OBJNAM,QUASOU,SOUACC,TECSOU,VERDAT,STATUS,INFORM,NINFOM,NTXTDS,SCAMAX,SCAMIN,TXTDSC,RECDAT,RECIND,SORDAT,SORIND,DEPTH,_enc_cell,depth_m,_sound_id,CATZOC,QUAL_POSACC,QUAL_SOUACC,QUAL_SUREND,QUAL_SURSTA,QUAL_TECSOU,QUAL_VERDAT,QUAL_INFORM,QUAL_SORDAT,QUAL_SORIND,QUAL_ENC_CELL,zoc_label,quality_model_weight,ALLEN_class_name,semantic_zone,allen_mapped,DEPARE_DRVAL1,DEPARE_DRVAL2,DEPARE__enc_cell,DEPARE_VERDAT,inside_osm_reef_polygon,working_hypothesis_60_70,working_hypothesis_gt100,lon,lat
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",62.0,US4TB3P0,62.0,1367,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,,outside_allen_geomorphic_or_unclassified,False,50.0,100.0,US4TB3P0,,False,True,False,134.5840302,7.3429556
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",42.0,US4TB3P0,42.0,1368,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,,outside_allen_geomorphic_or_unclassified,False,30.0,50.0,US4TB3P0,,False,False,False,134.5881348,7.3396859
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",47.0,US4TB3P0,47.0,1369,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,,outside_allen_geomorphic_or_unclassified,False,30.0,50.0,US4TB3P0,,False,False,False,134.5883331,7.3356586
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",96.0,US4TB3P0,96.0,1370,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,,outside_allen_geomorphic_or_unclassified,False,50.0,100.0,US4TB3P0,,False,False,False,134.5896149,7.3277807
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",42.0,US4TB3P0,42.0,1371,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,,outside_allen_geomorphic_or_unclassified,False,30.0,50.0,US4TB3P0,,False,False,False,134.5904846,7.3344808
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",6.5,US4TB3P0,6.5,1372,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,Deep Lagoon,deep_lagoon,True,5.0,10.0,US4TB3P0,,False,False,False,134.5951538,7.3754501
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",56.0,US4TB3P0,56.0,1373,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,,outside_allen_geomorphic_or_unclassified,False,50.0,100.0,US4TB3P0,,False,False,False,134.5978851,7.3758473
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",21.0,US4TB3P0,21.0,1374,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,Deep Lagoon,deep_lagoon,True,20.0,30.0,US4TB3P0,,False,False,False,134.5982666,7.3714418
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",54.0,US4TB3P0,54.0,1375,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,,outside_allen_geomorphic_or_unclassified,False,50.0,100.0,US4TB3P0,,False,False,False,134.5994263,7.3789554
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",32.0,US4TB3P0,32.0,1376,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,Reef Slope,reef_slope,True,30.0,50.0,US4TB3P0,,False,False,False,134.6009827,7.3573499
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",21.0,US4TB3P0,21.0,1377,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,Deep Lagoon,deep_lagoon,True,20.0,30.0,US4TB3P0,,False,False,False,134.6012573,7.3668499
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",34.0,US4TB3P0,34.0,1378,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,,outside_allen_geomorphic_or_unclassified,False,30.0,50.0,US4TB3P0,,False,False,False,134.6013489,7.3724251
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",64.0,US4TB3P0,64.0,1379,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,,outside_allen_geomorphic_or_unclassified,False,50.0,100.0,US4TB3P0,,False,True,False,134.6026611,7.3763471
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",3.8,US4TB3P0,3.8,1380,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,Deep Lagoon,deep_lagoon,True,2.0,5.0,US4TB3P0,,False,False,False,134.6027527,7.361825
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",3.3,US4TB3P0,3.3,1381,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,Deep Lagoon,deep_lagoon,True,2.0,5.0,US4TB3P0,,False,False,False,134.6030884,7.3674612
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",32.0,US4TB3P0,32.0,1382,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,Reef Slope,reef_slope,True,30.0,50.0,US4TB3P0,,False,False,False,134.6032867,7.356689
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",29.0,US4TB3P0,29.0,1383,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,,outside_allen_geomorphic_or_unclassified,False,20.0,30.0,US4TB3P0,,False,False,False,134.6041107,7.3600278
8843,1,2,129,1,550,-1126871900,19802,0226BCD54CA44D5A,,,,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",7.4,US4TB3P0,7.4,1384,5,,,1938,1915,,,"Former Japan Chart 481 (Ed. 1940, Rev. 1944), from Japan surveys, Scale 1:25,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,D,0.22,,outside_allen_geomorphic_or_unclassified,False,5.0,10.0,US4TB3P0,,False,False,False,134.6046906,7.3710861
8845,1,2,129,1,550,2075135465,19802,02267BB00DE94D5A,,,3.0,,,['4'],,,,,,,,,29999,,,,20150206,"US,US,reprt,L-246-2015",62.0,US4TB3P0,62.0,1410,3,,,2004,,,,"U.S. Navy LIDAR Survey, Archive No. 04HFM01, Scale 1:5,000-1:10,000",20150206,"US,US,reprt,L-246-2015",US4TB3P0,B,0.72,,outside_allen_geomorphic_or_unclassified,False,30.0,50.0,US4TB3P0,,False,True,False,134.5733643,7.3416863
